battle_id,player_1_deck,player_1_elixir,player_1_trophies,player_1_crowns,player_2_deck,player_2_elixir,player_2_trophies,player_2_crowns,winner,battle_duration_sec,game_mode,trophy_difference,battle_intensity,match_type
94,Mega Minion|Goblin Gang|Zappies|Archers|Hunter|Royal Champion|Royal Recruits|Lightning,4.62,6196,2,Dark Prince|Fireball|Royal Delivery|Valkyrie|PEKKA|Fisherman|Ice Wizard|Archers,3.88,4923,3,player_2,95,Ladder,1273,5,Heavy Mismatch
95,Ram Rider|Phoenix|Witch|Wall Breakers|Magic Archer|Valkyrie|Royal Giant|Three Musketeers,4.88,3530,3,Inferno Dragon|Baby Dragon|Skeleton King|Clone|Cannon Cart|Ram Rider|Battle Ram|Mega Knight,4.5,4789,1,player_1,260,Friendly,1259,4,Heavy Mismatch
96,Heal Spirit|Mega Minion|Spear Goblins|Goblin Hut|Goblin Cage|Ice Golem|Royal Hogs|Minion Horde,3.38,4564,2,Skeleton Barrel|Ice Spirit|Lumberjack|Goblin Gang|Hunter|Baby Dragon|Princess|Prince,3.38,2717,0,player_1,208,Ladder,1847,2,Heavy Mismatch
97,Spear Goblins|Freeze|Musketeer|Inferno Tower|Miner|Barbarians|Mega Minion|Rascals,3.88,4657,0,Archer Queen|Barbarians|Magic Archer|Mega Knight|Clone|Battle Ram|Dark Prince|Lightning,4.75,2247,1,player_2,185,Ladder,2410,1,Heavy Mismatch
98,The Log|Barbarians|Rascals|Musketeer|Wizard|Mighty Miner|Dark Prince|Royal Recruits,4.5,5990,2,Archer Queen|Royal Recruits|PEKKA|Monk|Wall Breakers|Zappies|Lava Hound|Musketeer,5.12,4169,2,draw,71,Friendly,1821,4,Heavy Mismatch
99,X-Bow|Minion Horde|Cannon|Hunter|Poison|Battle Healer|Rascals|Three Musketeers,5.0,3478,0,Flying Machine|Skeletons|Mega Knight|Phoenix|Lava Hound|Magic Archer|PEKKA|Zap,4.44,4304,1,player_2,255,Tournament,826,1,Heavy Mismatch
100,Zappies|Royal Champion|Skeletons|Mighty Miner|Sparky|Royal Recruits|Giant|Goblin Cage,4.75,6642,0,Princess|Furnace|Fireball|Flying Machine|Royal Champion|Battle Ram|Skeleton King|Cannon Cart,4.33,4027,0,draw,168,Friendly,2615,0,Heavy Mismatch
101,Hog Rider|Royal Ghost|Spear Goblins|Skeleton Barrel|Inferno Tower|Bomb Tower|Flying Machine|Skeleton Army,3.56,4923,2,Goblin Hut|Flying Machine|Hog Rider|Freeze|Giant Skeleton|Prince|Lightning|Bandit,4.56,4697,0,player_1,204,Tournament,226,2,Slight Mismatch
102,Mortar|Battle Healer|Poison|Electro Wizard|Executioner|Elixir Collector|PEKKA|Heal Spirit,4.38,2713,1,Wizard|Electro Wizard|Executioner|Minion Horde|Minions|Poison|Furnace|Goblin Hut,4.38,3771,2,player_2,264,Ladder,1058,3,Heavy Mismatch
103,Inferno Dragon|Hunter|Firecracker|Sparky|Goblins|The Log|Archers|Bowler,3.62,2230,2,Skeleton Army|Skeletons|Battle Healer|Elite Barbarians|Tesla|Monk|Heal Spirit|Wall Breakers,3.25,3229,0,player_1,134,Challenge,999,2,Heavy Mismatch
104,Wizard|Skeletons|Heal Spirit|Rascals|Mega Knight|Rocket|Little Prince|X-Bow,4.25,5093,1,Barbarians|Monk|PEKKA|Cannon|Ram Rider|Royal Ghost|Mortar|Giant Skeleton,4.75,5030,3,player_2,172,Friendly,63,4,Balanced
105,Zap|Elixir Collector|Balloon|Royal Giant|Freeze|Poison|Tornado|Tombstone,4.12,6119,2,Monk|Fireball|Arrows|Ice Golem|X-Bow|Tombstone|Mortar|Tornado,3.75,6973,2,draw,137,Challenge,854,4,Heavy Mismatch
106,Prince|Archers|PEKKA|Rocket|Goblin Hut|Mini PEKKA|Minion Horde|Musketeer,4.88,3163,1,Battle Healer|Flying Machine|Wizard|Tesla|Skeleton Army|Giant|Goblins|Balloon,4.0,4042,0,player_1,137,Tournament,879,1,Heavy Mismatch
107,Minion Horde|Cannon|Tesla|Lava Hound|Battle Healer|Mega Knight|Goblin Cage|Royal Hogs,4.88,2983,2,Executioner|Monk|X-Bow|Firecracker|Goblins|Heal Spirit|Freeze|Skeleton King,3.75,4138,0,player_1,85,Friendly,1155,2,Heavy Mismatch
108,Goblins|Electro Wizard|Dark Prince|Little Prince|Mega Knight|Phoenix|Zappies|Battle Healer,4.0,4573,2,Skeletons|Wall Breakers|Clone|The Log|Miner|Poison|Archer Queen|Arrows,2.88,3811,1,player_1,138,Challenge,762,3,Heavy Mismatch
109,Bomber|Bomb Tower|Battle Ram|Royal Ghost|Royal Delivery|Skeletons|Wall Breakers|The Log,2.75,4432,2,Phoenix|Poison|Rascals|Night Witch|Royal Hogs|Mega Knight|Mirror|Flying Machine,4.22,5320,0,player_1,266,Challenge,888,2,Heavy Mismatch
110,Minion Horde|Archers|Mother Witch|Rascals|X-Bow|Bomb Tower|Ice Spirit|Monk,4.12,5136,0,Executioner|Barbarians|Magic Archer|Minion Horde|Tombstone|Royal Delivery|Witch|Night Witch,4.25,2224,2,player_2,88,Friendly,2912,2,Heavy Mismatch
111,Prince|Elixir Golem|Skeleton Barrel|Little Prince|Flying Machine|Firecracker|Miner|Inferno Dragon,3.56,6615,1,Bandit|Lava Hound|Minion Horde|Archer Queen|Zap|Ice Wizard|Balloon|Inferno Dragon,4.25,3695,1,draw,289,Challenge,2920,2,Heavy Mismatch
112,Mortar|Barbarians|Baby Dragon|Ram Rider|Sparky|Arrows|Royal Giant|Minion Horde,4.75,3595,0,Goblin Hut|Lightning|Prince|Baby Dragon|Mega Minion|Zap|Royal Champion|Lava Hound,4.88,3314,3,player_2,95,Friendly,281,3,Slight Mismatch
113,Tombstone|Cannon|Fireball|Flying Machine|Little Prince|Elixir Golem|Hog Rider|Flying Machine,3.5,6072,1,Fireball|Inferno Tower|Inferno Dragon|Firecracker|Lumberjack|Battle Healer|Flying Machine|Royal Hogs,4.11,2375,3,player_2,60,Challenge,3697,4,Heavy Mismatch
114,Firecracker|Royal Delivery|Ice Spirit|Hog Rider|Minions|Magic Archer|Goblin Barrel|Balloon,3.25,4850,2,Magic Archer|Giant Skeleton|Lightning|Mini PEKKA|Fire Spirit|Witch|X-Bow|Baby Dragon,4.62,4775,2,draw,205,Ladder,75,4,Balanced
115,Archer Queen|Ice Spirit|Executioner|Clone|Battle Ram|Knight|Elite Barbarians|Flying Machine,3.89,3664,0,Royal Delivery|Freeze|Inferno Dragon|Electro Wizard|Mortar|Little Prince|Bomb Tower|Sparky,4.0,2828,0,draw,87,Friendly,836,0,Heavy Mismatch
116,Poison|Inferno Tower|Bowler|Bandit|Skeleton Barrel|Sparky|Ice Golem|Bomber,3.88,5825,0,PEKKA|Elite Barbarians|Musketeer|Royal Hogs|Archer Queen|Giant Skeleton|Fire Spirit|Royal Recruits,5.25,3763,1,player_2,65,Ladder,2062,1,Heavy Mismatch
117,Flying Machine|Fireball|Goblinstein|Archers|Hog Rider|Inferno Dragon|Bandit|Baby Dragon,3.89,2672,0,Sparky|Three Musketeers|Goblin Cage|Elixir Golem|Executioner|X-Bow|Skeleton Barrel|Zap,4.75,2326,2,player_2,77,Ladder,346,2,Slight Mismatch
118,Wall Breakers|Goblins|Firecracker|Rocket|Mighty Miner|Minion Horde|Witch|Royal Giant,4.12,5448,0,Mortar|Lumberjack|Cannon|Miner|Rascals|Mini PEKKA|Arrows|Lava Hound,4.12,6218,0,draw,294,Challenge,770,0,Heavy Mismatch
119,Clone|Lava Hound|Goblins|Baby Dragon|Tornado|Fireball|The Log|Elixir Golem,3.5,4526,3,Cannon|Battle Healer|Hunter|Ice Golem|Baby Dragon|Bowler|Goblin Gang|Flying Machine,3.67,2898,3,draw,102,Tournament,1628,6,Heavy Mismatch
120,Archers|Bandit|Goblins|Phoenix|Furnace|Bowler|Night Witch|Fisherman,3.5,5436,1,Bowler|Goblins|Rascals|Royal Ghost|Zappies|Miner|Archer Queen|Monk,4.0,3819,1,draw,133,Ladder,1617,2,Heavy Mismatch
121,Zappies|Mirror|Flying Machine|Prince|Firecracker|Magic Archer|Skeleton King|The Log,3.44,6396,3,Phoenix|Archers|Hunter|Battle Healer|Elixir Golem|Mortar|Bandit|Goblins,3.38,6438,3,draw,295,Ladder,42,6,Balanced
122,Ice Spirit|Mini PEKKA|Spear Goblins|Electro Wizard|Skeleton King|Musketeer|The Log|Furnace,3.12,3917,0,Zap|Hog Rider|Wall Breakers|Royal Giant|Battle Healer|Three Musketeers|Spear Goblins|Mega Knight,4.5,6221,1,player_2,191,Ladder,2304,1,Heavy Mismatch
123,The Log|Elixir Collector|Elixir Golem|Three Musketeers|Musketeer|Giant Skeleton|Wizard|Mega Minion,4.75,6410,1,Skeleton King|Bowler|Goblin Cage|Royal Recruits|Phoenix|Dark Prince|Earthquake|Monk,4.5,6112,0,player_1,211,Tournament,298,1,Slight Mismatch
124,Flying Machine|Royal Hogs|Bandit|Lightning|Princess|Heal Spirit|Flying Machine|Minions,3.62,3909,2,Skeleton King|Baby Dragon|Phoenix|Flying Machine|Witch|Zappies|Bowler|Royal Giant,4.44,2230,2,draw,174,Tournament,1679,4,Heavy Mismatch
125,Wall Breakers|Goblin Barrel|Clone|PEKKA|Lava Hound|Skeleton Barrel|Freeze|Fire Spirit,3.88,2216,0,Goblin Barrel|Royal Hogs|Goblin Cage|Bomb Tower|Royal Champion|Goblinstein|Poison|Bowler,4.62,6364,3,player_2,183,Ladder,4148,3,Heavy Mismatch
126,Heal Spirit|Valkyrie|Sparky|Goblinstein|Minions|Poison|Knight|Inferno Dragon,3.75,6008,3,Furnace|Hog Rider|Fire Spirit|Executioner|Spear Goblins|Dark Prince|Bomber|Flying Machine,3.56,6002,2,player_1,166,Tournament,6,5,Balanced
127,Bomb Tower|Skeleton Barrel|Minions|Royal Champion|Royal Recruits|Phoenix|Giant Skeleton|Fireball,4.75,5847,0,Knight|Minion Horde|Mighty Miner|Lumberjack|Archer Queen|Zappies|Graveyard|Poison,4.25,2768,2,player_2,213,Tournament,3079,2,Heavy Mismatch
128,Elixir Golem|Flying Machine|Bomber|Zap|Mega Minion|Ice Wizard|Inferno Tower|Bomb Tower,3.44,6193,3,Earthquake|Lumberjack|Ice Golem|Poison|Royal Champion|Magic Archer|Skeleton Barrel|Mini PEKKA,3.88,3658,1,player_1,167,Tournament,2535,4,Heavy Mismatch
129,Royal Recruits|Cannon Cart|Heal Spirit|The Log|Hunter|Firecracker|Monk|Skeleton King,3.88,6788,2,Bowler|Hunter|Three Musketeers|Magic Archer|Ram Rider|Cannon|Bomber|Giant,4.75,4443,2,draw,148,Friendly,2345,4,Heavy Mismatch
130,Minion Horde|Bomb Tower|Bandit|Ice Wizard|Cannon|Barbarians|Goblinstein|Poison,4.0,6601,1,Night Witch|Princess|Ice Spirit|Flying Machine|Cannon Cart|Clone|Skeleton Barrel|Fisherman,3.33,5244,1,draw,189,Ladder,1357,2,Heavy Mismatch
131,Inferno Tower|Royal Giant|Royal Ghost|Skeleton Army|Barbarians|Skeletons|Giant Skeleton|Goblin Cage,4.12,4417,0,Mega Minion|Tombstone|Arrows|Musketeer|Valkyrie|Wall Breakers|Elixir Collector|Heal Spirit,3.25,6414,0,draw,158,Tournament,1997,0,Heavy Mismatch
132,Executioner|Monk|Three Musketeers|Fire Spirit|Barbarians|Elixir Golem|Magic Archer|Arrows,4.5,6236,1,Battle Ram|Fisherman|Balloon|Tombstone|Executioner|Tesla|Goblinstein|Graveyard,4.25,3889,0,player_1,163,Friendly,2347,1,Heavy Mismatch
133,Sparky|Arrows|Night Witch|Furnace|Minion Horde|Goblinstein|Royal Champion|Heal Spirit,4.38,2284,3,Miner|Knight|Goblin Barrel|Night Witch|Lightning|Barbarians|Zap|Mega Knight,4.12,6115,2,player_1,291,Challenge,3831,5,Heavy Mismatch
134,Goblin Cage|Freeze|Zap|Balloon|Cannon|Prince|Princess|Goblin Hut,3.88,6474,2,Balloon|Mini PEKKA|Earthquake|Goblin Hut|Skeletons|Executioner|Bandit|Fisherman,3.62,2927,0,player_1,295,Challenge,3547,2,Heavy Mismatch
135,Firecracker|Mega Minion|Ice Wizard|Royal Hogs|Elite Barbarians|Inferno Tower|Battle Ram|Executioner,4.25,6032,0,Rascals|Monk|Mortar|Goblin Cage|Heal Spirit|Tornado|Clone|Prince,3.75,4982,3,player_2,234,Tournament,1050,3,Heavy Mismatch
136,Monk|Mega Minion|Fisherman|Poison|Mirror|Sparky|Royal Recruits|Goblins,3.88,4091,3,Arrows|Knight|Lumberjack|Royal Champion|Wall Breakers|Elite Barbarians|Goblin Hut|Executioner,4.38,5162,0,player_1,94,Ladder,1071,3,Heavy Mismatch
137,Ice Spirit|Bomber|Furnace|Elixir Collector|Royal Champion|Witch|Bandit|Elite Barbarians,4.38,2271,0,Night Witch|Rascals|Elixir Collector|Battle Ram|Musketeer|Mortar|Miner|PEKKA,4.62,3979,2,player_2,211,Tournament,1708,2,Heavy Mismatch
138,Wizard|Phoenix|Zappies|Elite Barbarians|Giant|Elixir Golem|Bomb Tower|Graveyard,4.5,6654,1,Barbarians|Hog Rider|Witch|Knight|Rocket|Furnace|Elixir Golem|Goblinstein,4.38,5204,1,draw,128,Challenge,1450,2,Heavy Mismatch
139,Magic Archer|Lumberjack|Prince|Giant Skeleton|Skeleton Army|Poison|Mother Witch|Baby Dragon,4.25,5134,3,Baby Dragon|Wall Breakers|Magic Archer|Three Musketeers|Balloon|Heal Spirit|Flying Machine|Ice Golem,3.89,6884,2,player_1,237,Ladder,1750,5,Heavy Mismatch
140,Ice Golem|Little Prince|Bomber|Lumberjack|Archer Queen|Dark Prince|Elite Barbarians|Executioner,4.0,6476,3,Phoenix|Poison|Ice Spirit|Hog Rider|Zappies|Royal Ghost|Inferno Dragon|Rascals,3.62,5381,2,player_1,230,Ladder,1095,5,Heavy Mismatch
141,Skeleton Army|Wall Breakers|Lava Hound|Dark Prince|Minions|Knight|Spear Goblins|Elixir Collector,3.75,5597,1,Cannon Cart|Arrows|Magic Archer|Skeleton Army|Royal Hogs|Princess|Elixir Golem|Phoenix,3.75,3528,1,draw,282,Challenge,2069,2,Heavy Mismatch
142,Inferno Dragon|Bandit|Archers|Bomb Tower|Minions|Lava Hound|Fire Spirit|Three Musketeers,4.38,3135,2,Cannon Cart|Hunter|Ice Wizard|Zappies|Fireball|Royal Champion|Goblin Cage|Clone,4.25,4081,3,player_2,177,Friendly,946,5,Heavy Mismatch
143,Giant Skeleton|Fire Spirit|Ice Golem|Poison|Little Prince|Valkyrie|Battle Healer|Clone,3.5,2825,1,Mortar|Cannon|Sparky|Royal Giant|Balloon|Dark Prince|Bomber|Prince,4.5,2654,2,player_2,158,Friendly,171,3,Slight Mismatch
144,Mega Knight|Lava Hound|Valkyrie|Skeleton Army|Goblin Barrel|Mother Witch|Goblin Cage|Executioner,4.62,3562,3,Poison|Knight|Earthquake|Three Musketeers|Bomb Tower|Giant|Tesla|Mother Witch,4.5,6795,2,player_1,215,Tournament,3233,5,Heavy Mismatch
145,Cannon Cart|Goblinstein|Flying Machine|Poison|Elite Barbarians|Firecracker|Little Prince|Skeleton King,4.22,5311,1,Mother Witch|Dark Prince|Goblin Barrel|Sparky|Goblin Cage|Minions|Executioner|Knight,4.0,3584,3,player_2,177,Ladder,1727,4,Heavy Mismatch
146,Tombstone|Hunter|Minions|Poison|Archer Queen|Royal Hogs|Bandit|Minion Horde,4.0,4809,1,Royal Giant|Arrows|Ice Wizard|Ice Golem|Spear Goblins|Minions|Hog Rider|Fire Spirit,3.12,4344,2,player_2,133,Tournament,465,3,Slight Mismatch
147,Ram Rider|Mother Witch|Skeleton Barrel|Minion Horde|Barbarians|Heal Spirit|Wall Breakers|Bomb Tower,3.62,5350,3,Wizard|Skeleton Army|Rocket|Musketeer|Hog Rider|Baby Dragon|Inferno Tower|Minion Horde,4.5,6835,0,player_1,287,Ladder,1485,3,Heavy Mismatch
148,Hog Rider|Royal Delivery|Goblin Cage|Zappies|Lava Hound|Zap|PEKKA|Battle Healer,4.38,3551,1,Mortar|Battle Ram|Bowler|Minions|Mother Witch|Fireball|Royal Delivery|Elite Barbarians,4.12,4919,0,player_1,64,Challenge,1368,1,Heavy Mismatch
149,Elixir Golem|Fisherman|Skeleton Barrel|Barbarians|Tombstone|Flying Machine|Royal Giant|Freeze,3.89,3719,2,Musketeer|Valkyrie|Goblin Barrel|Princess|Firecracker|Lava Hound|Mother Witch|Elite Barbarians,4.25,3985,1,player_1,80,Ladder,266,3,Slight Mismatch
150,Musketeer|Battle Ram|Valkyrie|Goblin Barrel|Ice Spirit|Fisherman|Prince|Heal Spirit,3.12,3160,1,Tornado|Cannon|Lava Hound|Three Musketeers|Bandit|Clone|Tombstone|Bomber,4.25,4809,0,player_1,175,Ladder,1649,1,Heavy Mismatch
151,Mega Minion|Wizard|Royal Hogs|Arrows|Lumberjack|Mini PEKKA|Zap|Bomb Tower,3.75,6555,1,Ice Wizard|Executioner|Magic Archer|Fireball|Witch|Sparky|The Log|Goblin Barrel,4.0,5789,1,draw,84,Challenge,766,2,Heavy Mismatch
152,Elite Barbarians|Giant|Freeze|Flying Machine|Fisherman|Royal Delivery|PEKKA|Miner,4.33,3023,0,Royal Hogs|Three Musketeers|Royal Recruits|Flying Machine|Barbarians|Giant|X-Bow|Minion Horde,5.56,3841,0,draw,280,Friendly,818,0,Heavy Mismatch
153,Wall Breakers|Knight|Cannon Cart|Dark Prince|Bomber|Rocket|Fire Spirit|Giant,3.75,2741,1,Knight|Giant|Bowler|Fire Spirit|Miner|Elite Barbarians|Ice Golem|Clone,3.62,3438,2,player_2,127,Challenge,697,3,Heavy Mismatch
154,Bowler|Bomb Tower|Musketeer|Skeleton Barrel|Mega Knight|Goblins|Fisherman|Tombstone,3.88,6591,2,Rascals|Goblin Gang|Electro Wizard|Bowler|Ram Rider|Mortar|Dark Prince|Mini PEKKA,4.25,4771,3,player_2,219,Ladder,1820,5,Heavy Mismatch
155,Goblins|Archer Queen|Lightning|Dark Prince|Royal Hogs|Tornado|Clone|Balloon,4.12,6518,2,Mirror|Valkyrie|Royal Hogs|Flying Machine|Battle Healer|Archers|Minion Horde|Mortar,3.78,4184,3,player_2,136,Challenge,2334,5,Heavy Mismatch
156,Miner|Goblin Gang|Clone|Bomber|Mega Minion|Graveyard|Ram Rider|Freeze,3.62,2550,0,Miner|Freeze|Bomber|Three Musketeers|Mega Minion|Skeleton King|Graveyard|Zap,4.12,6897,2,player_2,104,Ladder,4347,2,Heavy Mismatch
157,Royal Recruits|Inferno Dragon|Bandit|Executioner|Mini PEKKA|Zap|Goblin Barrel|Little Prince,3.88,4726,1,Royal Recruits|Bomb Tower|Flying Machine|Clone|Zap|Mirror|Cannon|Flying Machine,3.5,5293,2,player_2,201,Friendly,567,3,Heavy Mismatch
158,Bandit|Electro Wizard|Bomber|Clone|Goblin Gang|Firecracker|X-Bow|Prince,3.75,4649,3,Mother Witch|Elixir Golem|Inferno Tower|Goblin Barrel|Battle Ram|Wall Breakers|Sparky|Furnace,3.88,4234,3,draw,259,Friendly,415,6,Slight Mismatch
159,Royal Ghost|Skeleton Army|Goblin Gang|Balloon|Heal Spirit|Clone|Magic Archer|Mortar,3.25,2205,1,Bowler|Wizard|Hunter|Tombstone|Witch|Heal Spirit|Skeleton King|Bomber,3.75,5768,0,player_1,296,Ladder,3563,1,Heavy Mismatch
160,Dark Prince|Fisherman|Fire Spirit|Witch|Ice Spirit|Skeletons|Mini PEKKA|Princess,2.88,2173,0,Balloon|Miner|Wall Breakers|Goblin Gang|Freeze|Dark Prince|Fisherman|Tesla,3.5,3309,2,player_2,233,Friendly,1136,2,Heavy Mismatch
161,Wizard|Lava Hound|Sparky|Royal Hogs|Prince|Dark Prince|Little Prince|Zappies,4.88,3744,1,Balloon|Earthquake|Elixir Golem|Tesla|X-Bow|Firecracker|Inferno Tower|Bandit,4.0,2208,3,player_2,257,Challenge,1536,4,Heavy Mismatch
162,Earthquake|Zap|Inferno Tower|Archer Queen|Ram Rider|Elixir Collector|Mega Minion|Giant,4.25,4689,0,Magic Archer|Phoenix|Fireball|Giant|Zappies|Fire Spirit|Barbarians|Little Prince,3.88,2670,1,player_2,130,Friendly,2019,1,Heavy Mismatch
163,X-Bow|Giant Skeleton|Freeze|Royal Champion|Goblin Hut|Rocket|Poison|Furnace,5.25,5791,1,Royal Ghost|Elite Barbarians|Minion Horde|Valkyrie|Little Prince|Lightning|Mortar|Phoenix,4.38,4295,1,draw,141,Tournament,1496,2,Heavy Mismatch
164,Inferno Dragon|Little Prince|Goblinstein|Three Musketeers|Archers|Earthquake|Lumberjack|Sparky,4.62,6060,2,Bowler|Goblin Hut|Monk|Princess|Archers|Bandit|Minions|Goblin Cage,3.88,2926,1,player_1,174,Friendly,3134,3,Heavy Mismatch
165,Mega Minion|Hunter|Mega Knight|Ice Spirit|Ice Wizard|Cannon Cart|Electro Wizard|Phoenix,3.88,5276,3,Poison|Bomber|Skeleton Army|Mega Minion|Inferno Dragon|Fisherman|Battle Ram|Goblins,3.25,6734,1,player_1,271,Tournament,1458,4,Heavy Mismatch
166,Heal Spirit|Musketeer|Rascals|Mortar|Tornado|Rocket|The Log|Royal Champion,4.0,2740,0,Royal Delivery|X-Bow|Hog Rider|Goblins|Magic Archer|Firecracker|Royal Recruits|Bowler,4.25,3564,3,player_2,121,Challenge,824,3,Heavy Mismatch
167,Bandit|Wizard|Royal Recruits|Electro Wizard|Hog Rider|Ram Rider|Mega Minion|Zap,4.12,6285,3,Cannon|Skeleton Barrel|Earthquake|Goblin Hut|Spear Goblins|Giant|Lightning|Tombstone,3.75,3408,2,player_1,261,Friendly,2877,5,Heavy Mismatch
168,Poison|X-Bow|Inferno Dragon|Elixir Collector|Night Witch|Tombstone|Giant|Monk,4.62,2955,1,Wall Breakers|Witch|Bandit|Freeze|Minions|Lava Hound|Battle Ram|Goblin Hut,4.12,3437,0,player_1,299,Friendly,482,1,Slight Mismatch
169,Skeleton King|Ice Golem|Night Witch|Clone|Electro Wizard|Dark Prince|Fisherman|Mega Minion,3.38,2227,2,Fisherman|Tesla|Mega Knight|X-Bow|Inferno Dragon|Fire Spirit|Mini PEKKA|Baby Dragon,4.25,6427,0,player_1,67,Friendly,4200,2,Heavy Mismatch
170,Musketeer|Royal Recruits|Lightning|Magic Archer|Battle Healer|Royal Hogs|The Log|Giant Skeleton,4.75,4911,1,Royal Delivery|Witch|Goblin Gang|Royal Champion|Balloon|Battle Healer|Freeze|Goblin Barrel,4.25,6236,1,draw,259,Challenge,1325,2,Heavy Mismatch
171,Wall Breakers|Ice Spirit|Dark Prince|Bandit|Giant|Goblins|Battle Healer|Inferno Tower,3.25,4345,1,Goblin Hut|Little Prince|Graveyard|Battle Healer|Goblinstein|Minions|Ice Spirit|The Log,3.5,6831,2,player_2,258,Challenge,2486,3,Heavy Mismatch
172,Inferno Tower|Royal Champion|Royal Giant|Mother Witch|Lava Hound|Goblin Barrel|Elixir Collector|Minions,5.12,3575,2,Royal Giant|X-Bow|Goblinstein|Mega Knight|Fisherman|Miner|Zappies|Flying Machine,4.67,4104,2,draw,63,Tournament,529,4,Heavy Mismatch
173,X-Bow|Hunter|Bomber|Musketeer|Royal Ghost|Lava Hound|Bandit|Ice Spirit,3.88,3379,2,Fireball|Tesla|Dark Prince|Inferno Tower|Zap|X-Bow|Goblin Gang|Mega Minion,3.88,3756,1,player_1,167,Ladder,377,3,Slight Mismatch
174,Executioner|Elixir Golem|Princess|Inferno Tower|Poison|Ice Wizard|Battle Ram|Bomb Tower,3.88,2499,2,Bomber|The Log|Cannon Cart|Skeletons|Freeze|Witch|Night Witch|PEKKA,3.88,3414,1,player_1,63,Challenge,915,3,Heavy Mismatch
175,Royal Delivery|Goblin Cage|Fisherman|Musketeer|Battle Healer|Valkyrie|Princess|X-Bow,3.88,6704,0,Tesla|Minion Horde|Flying Machine|Cannon Cart|Poison|Ice Golem|Skeleton Army|Goblin Gang,3.78,6469,2,player_2,273,Friendly,235,2,Slight Mismatch
176,Rocket|Bandit|Wall Breakers|Battle Ram|Prince|Skeleton King|Royal Champion|Baby Dragon,4.38,6364,1,Miner|Musketeer|Valkyrie|Bowler|Mirror|Mini PEKKA|Elite Barbarians|Freeze,3.88,4536,2,player_2,94,Tournament,1828,3,Heavy Mismatch
177,Musketeer|Ice Wizard|Tornado|Phoenix|Royal Ghost|Royal Recruits|Witch|Wall Breakers,3.88,6775,2,Ice Golem|Ram Rider|Night Witch|Lumberjack|Arrows|Balloon|Poison|Hunter,3.88,4678,1,player_1,160,Friendly,2097,3,Heavy Mismatch
178,Miner|Mega Knight|Elixir Golem|Fisherman|Skeletons|Bowler|Zappies|Ice Spirit,3.38,2447,3,Prince|Royal Giant|Minion Horde|Arrows|Mini PEKKA|Lava Hound|Skeletons|Hunter,4.38,6928,0,player_1,250,Friendly,4481,3,Heavy Mismatch
179,Tombstone|The Log|Mirror|Barbarians|Electro Wizard|Mortar|Goblin Barrel|Mighty Miner,3.25,3150,0,Lightning|Goblin Gang|Elite Barbarians|Mirror|Mega Knight|Royal Champion|PEKKA|Heal Spirit,4.75,4874,2,player_2,162,Challenge,1724,2,Heavy Mismatch
180,Knight|Skeleton Barrel|Battle Healer|Minions|Battle Ram|Elite Barbarians|Balloon|Earthquake,3.88,6668,3,Freeze|Poison|Phoenix|Mini PEKKA|Skeleton Barrel|Rascals|Fire Spirit|Little Prince,3.62,2172,3,draw,161,Ladder,4496,6,Heavy Mismatch
181,Ice Golem|Goblin Gang|Sparky|Fireball|Minion Horde|Royal Hogs|Giant Skeleton|Electro Wizard,4.38,3456,1,Bomber|Cannon|Zap|Mini PEKKA|Royal Delivery|Elite Barbarians|Fireball|Skeleton Barrel,3.5,5133,0,player_1,186,Friendly,1677,1,Heavy Mismatch
182,Goblin Hut|Fireball|Electro Wizard|Goblin Cage|Spear Goblins|Mega Minion|Miner|Lava Hound,4.0,4444,1,Inferno Dragon|Minion Horde|Firecracker|Mini PEKKA|Clone|Royal Ghost|Mirror|Bomber,3.25,5311,0,player_1,172,Challenge,867,1,Heavy Mismatch
183,Arrows|Giant|Flying Machine|Goblin Hut|Royal Ghost|Minions|Bomb Tower|Tesla,3.89,2682,2,Fire Spirit|Giant|Zap|Bomber|Skeleton King|Rascals|Tesla|Fireball,3.62,5552,3,player_2,198,Tournament,2870,5,Heavy Mismatch
184,Elixir Collector|X-Bow|Mighty Miner|Mega Knight|Electro Wizard|Spear Goblins|Wizard|Minion Horde,4.88,6261,3,Giant|Prince|Skeleton Army|Hunter|Cannon Cart|Balloon|Lightning|Archer Queen,4.75,6864,0,player_1,154,Friendly,603,3,Heavy Mismatch
185,Arrows|Cannon Cart|Mighty Miner|Barbarians|Royal Recruits|Firecracker|X-Bow|Poison,4.62,3486,3,Phoenix|Lava Hound|Royal Ghost|Three Musketeers|Wall Breakers|Musketeer|Zap|Elixir Golem,4.25,2986,3,draw,226,Tournament,500,6,Heavy Mismatch
186,Royal Hogs|Prince|Goblin Gang|Royal Ghost|Furnace|Musketeer|Executioner|Miner,4.0,3766,2,Mini PEKKA|Royal Hogs|Night Witch|Battle Healer|Zap|Barbarians|Tombstone|Goblins,3.62,6722,3,player_2,182,Challenge,2956,5,Heavy Mismatch
187,Goblins|Archers|Royal Recruits|Lumberjack|Royal Giant|X-Bow|Wall Breakers|PEKKA,4.62,5303,1,Executioner|Fisherman|Heal Spirit|Earthquake|Magic Archer|PEKKA|Royal Champion|Flying Machine,4.22,3345,1,draw,202,Challenge,1958,2,Heavy Mismatch
